Price,Sales,Region,Product_Category,Discount,Discount_Flag,Price_Elasticity,Sales_Change_Pct,Year_Sold,Garage_Cars,Condition_1,Overall_Qual
148000.0,17,Edwards,house,Normal|WD,0,0.2156057494866529,-0.0769230769230769,2007,1,Norm,6
266000.0,16,Somerst,house,Partial|New,1,0.17960088691796,,2006,3,Norm,8
241500.0,8,ClearCr,house,Normal|WD,0,0.2059925093632958,-0.0354767184035476,2008,2,Norm,7
290000.0,7,NoRidge,house,Normal|WD,0,-0.0381426202321724,-0.138187221396731,2010,3,Norm,8
139000.0,45,NAmes,house,Normal|WD,0,-0.0071428571428571,-0.0430292598967297,2009,1,Feedr,6
124500.0,11,Mitchel,house,Normal|WD,0,-0.1889250814332247,-0.1270358306188925,2007,1,Norm,5
205000.0,17,BrkSide,house,Normal|WD,0,0.6492357200321802,0.0364372469635627,2009,2,Norm,7
201000.0,4,Mitchel,house,Normal|WD,0,0.3094462540716612,-0.0066666666666666,2010,2,Norm,7
141000.0,6,Gilbert,house,Normal|WD,0,-0.2209944751381215,0.0106820049301561,2010,2,Norm,4
415298.0,18,NridgHt,house,Partial|New,1,0.3184063492063492,0.0079365079365079,2007,3,Norm,9
192000.0,8,ClearCr,house,Normal|WD,0,-0.0411985018726591,-0.0354767184035476,2008,2,Norm,7
228500.0,12,SawyerW,house,Normal|WD,0,0.2701500833796553,0.2458820005989817,2007,2,Norm,7
185000.0,16,Somerst,house,Partial|New,1,-0.17960088691796,,2006,2,Norm,6
207500.0,22,NridgHt,house,Normal|ConLw,1,-0.3412698412698413,-0.2375246047024723,2009,2,Norm,7
244600.0,18,Somerst,house,Partial|New,1,0.08470066518847,0.068709010079669,2009,3,Feedr,8
179200.0,12,SawyerW,house,Normal|WD,0,-0.0038910505836575,0.2458820005989817,2007,2,Norm,6
164700.0,24,Somerst,house,Partial|New,1,-0.2696230598669623,0.2154308617234469,2007,2,Norm,7
159000.0,44,NAmes,house,Normal|WD,0,0.1357142857142857,,2006,2,Norm,6
88000.0,44,NAmes,house,Normal|WD,0,-0.3714285714285714,,2006,0,Norm,4
122000.0,16,Sawyer,house,Normal|WD,0,-0.0962962962962963,-0.0437956204379562,2010,1,Norm,5
153575.0,10,BrkSide,house,Normal|WD,0,0.2355189058728881,0.1768558951965065,2007,1,RRAn,6
233230.0,32,CollgCr,house,Partial|New,1,0.1827079107505071,,2006,2,Norm,8
135900.0,8,SWISU,house,Normal|WD,0,-0.0258064516129032,-0.2736,2008,0,Norm,5
131000.0,27,Edwards,house,Normal|WD,0,0.0759753593429158,-0.1563088512241054,2009,1,Norm,5
235000.0,18,NWAmes,house,Normal|WD,0,0.2848551120831055,,2006,2,PosA,7
167000.0,45,NAmes,house,Normal|WD,0,0.1928571428571428,-0.0430292598967297,2009,2,Norm,6
142500.0,11,Mitchel,house,Normal|WD,0,-0.0716612377850162,,2006,2,Norm,6
152000.0,12,IDOTRR,house,Normal|WD,0,0.4757281553398058,0.0957746478873239,2007,1,Norm,5
239000.0,24,Somerst,house,Normal|WD,0,0.0598669623059867,0.2154308617234469,2007,2,Norm,7
175000.0,12,NWAmes,house,Normal|WD,0,-0.0431930016402405,-0.0697368421052631,2007,2,Norm,6
158500.0,9,Crawfor,house,Family|WD,1,-0.2099649094824148,-0.2209821428571428,2009,1,Norm,6
157000.0,11,Crawfor,house,Normal|WD,0,-0.2174415822633383,,2006,1,Norm,5
267000.0,30,CollgCr,house,Normal|WD,0,0.3539553752535497,0.0078525,2007,2,Norm,8
205000.0,32,CollgCr,house,Normal|WD,0,0.0395537525354969,,2006,3,Norm,7
149900.0,32,CollgCr,house,Abnorml|WD,1,-0.2398580121703853,,2006,2,Norm,5
295000.0,25,OldTown,house,Normal|WD,0,1.4789915966386555,0.1359649122807017,2008,3,Norm,7
305900.0,30,CollgCr,house,Normal|WD,0,0.5512170385395537,0.0078525,2007,3,Norm,8
225000.0,12,SawyerW,house,Normal|WD,0,0.2506948304613674,0.2458820005989817,2007,3,Feedr,7
89500.0,7,IDOTRR,house,Normal|WD,0,-0.1310679611650485,-0.2330762639245929,2008,0,Artery,6
82500.0,27,Edwards,house,Normal|WD,0,-0.3223819301848049,-0.1563088512241054,2009,2,Norm,4
360000.0,17,NridgHt,house,Normal|WD,0,0.1428571428571428,,2006,3,Norm,9
165600.0,24,Gilbert,house,Normal|WD,0,-0.0850828729281767,,2006,2,Norm,6
132000.0,45,NAmes,house,Normal|WD,0,-0.0571428571428571,-0.0430292598967297,2009,1,Norm,6
119900.0,26,OldTown,house,Normal|WD,0,0.007563025210084,,2006,2,Artery,5
375000.0,8,Timber,house,Normal|WD,0,0.641317430791115,-0.0292640314479143,2009,2,Norm,7
178000.0,26,OldTown,house,Normal|WD,0,0.4957983193277311,,2006,2,Norm,7
188500.0,20,Gilbert,house,Normal|WD,0,0.0414364640883977,-0.0251001335113484,2009,2,Norm,7
260000.0,21,NWAmes,house,Normal|WD,0,0.4215418261344997,0.0511363636363636,2009,2,Norm,7
270000.0,24,Somerst,house,Normal|WD,0,0.1973392461197339,0.2154308617234469,2007,3,Norm,8
260000.0,8,NoRidge,house,Normal|WD,0,-0.1376451077943615,0.0916463909164639,2009,3,Norm,7
187500.0,21,NWAmes,house,Normal|WD,0,0.0251503553854565,0.0511363636363636,2009,2,Norm,7
342643.0,17,NridgHt,house,Partial|New,1,0.0877555555555555,,2006,3,Norm,9
354000.0,18,NridgHt,house,Normal|WD,0,0.1238095238095238,0.0079365079365079,2007,3,Norm,8
301000.0,12,SawyerW,house,Normal|WD,0,0.6731517509727627,0.2458820005989817,2007,2,Norm,7
126175.0,26,OldTown,house,Normal|WD,0,0.0602941176470588,,2006,1,Norm,3
242000.0,33,NAmes,house,Normal|WD,0,0.7285714285714285,0.0719424460431654,2010,2,PosN,7
87000.0,12,IDOTRR,house,Normal|WD,0,-0.1553398058252427,0.0957746478873239,2007,2,RRAe,5
324000.0,3,Veenker,house,Normal|Con,0,0.4862385321100917,0.2654639175257732,2008,2,Norm,8
145250.0,44,NAmes,house,Normal|WD,0,0.0375,,2006,1,Norm,6
214500.0,17,BrkSide,house,Normal|WD,0,0.7256637168141593,0.0364372469635627,2009,2,PosN,6
78000.0,5,IDOTRR,house,Normal|WD,0,-0.2427184466019417,-0.0502793296089385,2009,1,Norm,5
119000.0,53,NAmes,apartment,Normal|WD,0,-0.15,0.016453382084095,2007,1,Norm,5
139000.0,53,NAmes,house,Normal|WD,0,-0.0071428571428571,0.016453382084095,2007,1,Norm,5
284000.0,22,NridgHt,house,Normal|WD,0,-0.0984126984126984,-0.2375246047024723,2009,3,Norm,8
207000.0,12,NridgHt,house,Normal|WD,0,-0.3428571428571428,0.1648755905511811,2008,2,Norm,7
192000.0,10,Gilbert,house,Normal|WD,0,0.0607734806629834,0.0609966852707028,2008,2,Norm,6
228950.0,7,Timber,house,Normal|WD,0,0.002079002079002,-0.0420502092050209,2008,2,Norm,5
377426.0,5,StoneBr,house,Normal|WD,0,0.3576474820143885,-0.2627610626227202,2007,3,Norm,9
214000.0,36,CollgCr,house,Normal|WD,0,0.0851926977687626,-0.0574017527366355,2008,2,Norm,7
202500.0,18,NWAmes,house,Normal|WD,0,0.107162383816293,,2006,2,Norm,7
155000.0,45,NAmes,house,Normal|WD,0,0.1071428571428571,-0.0430292598967297,2009,1,Feedr,6
202900.0,5,Timber,house,Normal|WD,0,-0.111937848779954,-0.0330708661417322,2010,2,Norm,8
82000.0,15,SawyerW,house,Normal|WD,0,-0.5441912173429683,0.0318080357142857,2009,1,Feedr,4
87500.0,44,NAmes,apartment,Normal|WD,0,-0.375,,2006,2,Norm,3
266000.0,12,NridgHt,house,Normal|WD,0,-0.1555555555555555,0.1648755905511811,2008,2,Norm,9
85000.0,3,MeadowV,house,Normal|WD,0,-0.034090909090909,-0.0511363636363636,2010,1,Norm,5
140200.0,15,BrkSide,house,Normal|WD,0,0.1279163314561544,,2006,1,RRAn,6
151500.0,53,NAmes,house,Normal|WD,0,0.0821428571428571,0.016453382084095,2007,1,Norm,6
157500.0,45,NAmes,house,Normal|WD,0,0.125,-0.0430292598967297,2009,2,Norm,6
154000.0,12,NridgHt,house,Normal|WD,0,-0.5111111111111111,0.1648755905511811,2008,2,Norm,7
437154.0,17,NridgHt,house,Partial|New,1,0.3877904761904762,,2006,3,Norm,9
318061.0,18,NridgHt,house,Partial|New,1,0.0097174603174603,0.0079365079365079,2007,2,Norm,9
190000.0,6,ClearCr,house,Abnorml|WD,1,-0.0511860174781523,,2006,2,Norm,7
95000.0,26,Edwards,house,Normal|ConLw,1,-0.2197125256673511,0.10625,2008,1,Artery,5
105900.0,14,OldTown,house,Normal|WD,0,-0.1100840336134453,0.1298405466970387,2010,2,Norm,6
140000.0,4,SWISU,house,Normal|WD,0,0.003584229390681,,2006,1,Norm,6
177500.0,30,CollgCr,house,Normal|WD,0,-0.0998985801217038,0.0078525,2007,2,Norm,6
173000.0,20,Gilbert,house,Normal|WD,0,-0.0441988950276243,-0.0251001335113484,2009,2,Norm,6
134000.0,4,MeadowV,house,Normal|WD,0,0.5227272727272727,-0.1559055118110236,2007,2,Norm,5
130000.0,6,ClearCr,house,Abnorml|WD,1,-0.3508114856429463,,2006,1,Norm,5
280000.0,9,NoRidge,house,Normal|WD,0,-0.0713101160862354,,2006,2,Norm,8
156000.0,11,Mitchel,house,Normal|WD,0,0.01628664495114,-0.1270358306188925,2007,2,Norm,6
145000.0,14,BrkSide,house,Normal|WD,0,0.166532582461786,-0.0834879406307977,2008,1,Norm,5
198500.0,27,Edwards,house,Normal|ConLD,1,0.6303901437371663,-0.1563088512241054,2009,2,Norm,7
118000.0,4,BrDale,house,Normal|WD,0,0.1132075471698113,0.2532981530343008,2009,1,Norm,6
190000.0,18,NWAmes,house,Normal|WD,0,0.0388190267905959,,2006,2,Norm,6
147000.0,5,IDOTRR,house,Normal|WD,0,0.4271844660194174,-0.0502793296089385,2009,1,Norm,5
159000.0,45,NAmes,house,Normal|WD,0,0.1357142857142857,-0.0430292598967297,2009,2,Norm,6
165000.0,50,NAmes,house,Normal|WD,0,0.1785714285714285,0.0449640287769784,2008,1,Norm,6
132000.0,33,NAmes,house,Normal|WD,0,-0.0571428571428571,0.0719424460431654,2010,1,Norm,5
162000.0,33,NAmes,house,Normal|WD,0,0.1571428571428571,0.0719424460431654,2010,2,Norm,5
172400.0,24,Gilbert,house,Normal|WD,0,-0.0475138121546961,,2006,2,Norm,6
134432.0,8,ClearCr,house,Normal|WD,0,-0.3286791510611735,-0.0354767184035476,2008,2,Feedr,4
125000.0,13,SawyerW,house,Normal|WD,0,-0.3051695386325737,-0.0373174689021092,2010,1,Norm,6
123000.0,45,NAmes,house,Normal|WD,0,-0.1214285714285714,-0.0430292598967297,2009,1,Norm,5
219500.0,30,CollgCr,house,Normal|WD,0,0.1130831643002028,0.0078525,2007,2,Norm,7
61000.0,27,Edwards,house,Normal|WD,0,-0.4989733059548255,-0.1563088512241054,2009,0,Norm,1
148000.0,32,CollgCr,house,Normal|WD,0,-0.2494929006085192,,2006,2,Norm,5
340000.0,24,Somerst,house,Normal|WD,0,0.5077605321507761,0.2154308617234469,2007,2,Norm,8
394432.0,5,StoneBr,house,Partial|New,1,0.4188201438848921,-0.1492805755395683,2010,3,Norm,9
179000.0,20,Gilbert,house,Normal|WD,0,-0.011049723756906,-0.0251001335113484,2009,2,RRAn,6
127000.0,3,SWISU,house,Normal|WD,0,-0.089605734767025,-0.1001757469244288,2010,1,Norm,5
187750.0,16,Somerst,house,Partial|New,1,-0.1674057649667406,,2006,2,Norm,7
213500.0,30,CollgCr,house,Normal|WD,0,0.082657200811359,0.0078525,2007,2,Norm,7
76000.0,15,SawyerW,house,Normal|WD,0,-0.5775430794886047,0.0318080357142857,2009,2,Norm,6
240000.0,6,ClearCr,house,Normal|WD,0,0.198501872659176,0.1868421052631579,2007,2,Feedr,6
192000.0,1,Blmngtn,house,Normal|WD,0,0.0052356020942408,0.0915292779988629,2010,2,Norm,8
81000.0,19,Edwards,house,AdjLand|WD,1,-0.3347022587268994,,2006,0,Feedr,5
125000.0,27,Edwards,house,Abnorml|WD,1,0.0266940451745379,-0.1563088512241054,2009,1,Norm,6
191000.0,36,CollgCr,house,Normal|WD,0,-0.0314401622718052,-0.0574017527366355,2008,2,Norm,7
426000.0,12,NridgHt,house,Partial|New,1,0.3523809523809524,0.1648755905511811,2008,3,Norm,10
119000.0,26,Edwards,house,Normal|WD,0,-0.0225872689938398,0.10625,2008,1,Norm,5
215000.0,13,Mitchel,house,Normal|WD,0,0.4006514657980456,-0.0030211480362537,2009,2,Norm,6
106500.0,53,NAmes,house,Normal|WD,0,-0.2392857142857143,0.016453382084095,2007,1,Norm,5
100000.0,15,BrkSide,house,Abnorml|WD,1,-0.1954947707160096,,2006,0,Feedr,4
109000.0,24,OldTown,house,Normal|WD,0,-0.0840336134453781,-0.0375685943436049,2007,1,Norm,5
129000.0,11,Edwards,house,Normal|WD,0,0.0595482546201232,-0.0446428571428571,2010,1,Norm,5
123000.0,39,CollgCr,house,Normal|WD,0,-0.3762677484787018,0.0105263157894736,2009,2,Norm,5
169500.0,53,NAmes,house,Normal|WD,0,0.2107142857142857,0.016453382084095,2007,1,PosN,5
67000.0,12,IDOTRR,house,Abnorml|WD,1,-0.3495145631067961,0.0957746478873239,2007,1,Norm,5
241000.0,18,Somerst,house,Normal|WD,0,0.0687361419068736,0.068709010079669,2009,2,Norm,7
245500.0,3,Veenker,house,Normal|WD,0,0.1261467889908256,0.2654639175257732,2008,2,Norm,8
164990.0,32,CollgCr,house,Partial|New,1,-0.1633367139959432,,2006,2,Norm,7
108000.0,13,Sawyer,house,Normal|WD,0,-0.2,0.0387596899224806,2008,1,Norm,5
258000.0,9,NoRidge,house,Abnorml|WD,1,-0.1442786069651741,,2006,2,Norm,8
168000.0,19,Gilbert,house,Normal|WD,0,-0.0718232044198895,-0.0413633894622487,2007,2,Norm,6
150000.0,11,Sawyer,house,Normal|WD,0,0.1111111111111111,0.0223880597014925,2009,2,Feedr,4
115000.0,8,SWISU,house,Normal|WD,0,-0.1756272401433691,-0.2736,2008,1,Norm,6
177000.0,9,Crawfor,house,Normal|WD,0,-0.1177526118510248,0.1165164686179121,2008,1,Norm,6
280000.0,18,NridgHt,house,Partial|New,1,-0.1111111111111111,0.0079365079365079,2007,3,Norm,7
339750.0,20,Somerst,house,Partial|New,1,0.5066518847006651,-0.0010882110469909,2008,3,Norm,8
60000.0,27,Edwards,house,Abnorml|COD,1,-0.5071868583162218,-0.1563088512241054,2009,1,Norm,5
145000.0,24,Gilbert,house,Normal|WD,0,-0.1988950276243093,,2006,2,Norm,5
222000.0,8,Somerst,house,Partial|New,1,-0.0155210643015521,-0.1120263591433278,2010,2,Norm,7
115000.0,14,OldTown,house,Normal|WD,0,-0.0336134453781512,0.1298405466970387,2010,2,Artery,5
228000.0,11,SawyerW,house,Normal|WD,0,0.2673707615341856,-0.1384615384615384,2008,3,Norm,7
181134.0,19,Gilbert,house,Partial|New,1,0.0007403314917127,-0.0413633894622487,2007,2,Norm,7
149500.0,17,Sawyer,house,Normal|WD,0,0.1074074074074074,,2006,2,Norm,6
239000.0,19,Crawfor,house,Normal|WD,0,0.1912831964271473,-0.0775908045977011,2007,3,Feedr,6
126000.0,17,Edwards,house,AdjLand|WD,1,0.0349075975359342,-0.0769230769230769,2007,1,Norm,5
142000.0,33,NAmes,house,Normal|WD,0,0.0142857142857142,0.0719424460431654,2010,1,Norm,5
206300.0,10,Mitchel,apartment,Alloca|WD,1,0.3439739413680782,0.2350746268656716,2008,4,Norm,7
215000.0,21,NWAmes,house,Normal|WD,0,0.1755057408419901,0.0511363636363636,2009,2,Norm,6
113000.0,10,Mitchel,house,Normal|WD,0,-0.263843648208469,0.2350746268656716,2008,2,Artery,5
315000.0,6,NoRidge,house,Normal|WD,0,0.044776119402985,0.0206953642384105,2008,3,Norm,8
139000.0,50,NAmes,house,Normal|WD,0,-0.0071428571428571,0.0449640287769784,2008,1,Norm,6
135000.0,24,OldTown,house,Normal|WD,0,0.134453781512605,-0.1525096525096525,2009,1,Norm,7
275000.0,15,SawyerW,house,Normal|WD,0,0.528627015008338,0.0318080357142857,2009,2,Norm,7
109008.0,50,NAmes,house,Normal|WD,0,-0.2213714285714285,0.0449640287769784,2008,1,Norm,4
195400.0,30,CollgCr,house,Partial|New,1,-0.0091277890466531,0.0078525,2007,2,Norm,7
175000.0,8,Timber,house,Normal|WD,0,-0.234051865630813,-0.0292640314479143,2009,2,Norm,6
85400.0,4,BrDale,house,Abnorml|COD,1,-0.1943396226415094,-0.161504424778761,2008,1,Norm,6
79900.0,25,OldTown,house,Abnorml|ConLD,1,-0.3285714285714285,0.1359649122807017,2008,0,Feedr,6
122500.0,3,BrDale,house,Normal|WD,0,0.1556603773584905,0.2150537634408602,2007,2,Norm,5
181000.0,10,Gilbert,house,Normal|WD,0,0.0,0.0609966852707028,2008,2,Norm,6
81000.0,2,MeadowV,house,Normal|WD,0,-0.0795454545454545,-0.085820895522388,2008,0,Norm,4
212000.0,39,CollgCr,house,Normal|ConLw,1,0.075050709939148,0.0105263157894736,2009,2,PosN,7
116000.0,26,OldTown,house,Normal|WD,0,-0.0252100840336134,,2006,2,Norm,6
119000.0,17,BrkSide,house,Normal|WD,0,-0.0426387771520514,0.0364372469635627,2009,1,Norm,6
90350.0,19,Crawfor,house,Normal|WD,0,-0.5496550761623734,-0.0775908045977011,2007,1,Norm,5
110000.0,27,Edwards,house,Normal|ConLI,1,-0.0965092402464065,-0.1563088512241054,2009,2,Norm,6
555000.0,22,NridgHt,house,Normal|WD,0,0.7619047619047619,-0.2375246047024723,2009,3,Norm,10
118000.0,26,Edwards,apartment,Normal|WD,0,-0.0308008213552361,0.10625,2008,0,Norm,4
162900.0,14,BrkSide,house,Normal|WD,0,0.3105390185036202,-0.0834879406307977,2008,2,Norm,5
172500.0,2,Blmngtn,house,Partial|New,1,-0.0968586387434555,-0.147206976744186,2007,3,Norm,7
210000.0,36,CollgCr,house,Normal|WD,0,0.0649087221095334,-0.0574017527366355,2008,2,Norm,7
127500.0,27,Edwards,house,Normal|COD,1,0.0472279260780287,-0.1563088512241054,2009,2,Norm,6
190000.0,33,NAmes,house,Normal|WD,0,0.3571428571428571,0.0719424460431654,2010,2,PosA,6
199900.0,24,Gilbert,house,Normal|WD,0,0.1044198895027624,,2006,2,Norm,7
119500.0,7,IDOTRR,house,Normal|WD,0,0.1601941747572815,,2006,1,Norm,6
120000.0,24,OldTown,house,Normal|WD,0,0.0084033613445378,-0.0375685943436049,2007,1,Norm,3
110000.0,26,OldTown,house,Normal|WD,0,-0.0756302521008403,,2006,1,Norm,6
280000.0,6,ClearCr,house,Normal|WD,0,0.3982521847690387,,2006,2,Norm,7
204000.0,11,Timber,house,Normal|WD,0,-0.1071233176496334,-0.044,2007,2,Norm,6
210000.0,18,Somerst,house,Normal|WD,0,-0.0687361419068736,0.068709010079669,2009,2,Norm,8
188000.0,11,Mitchel,apartment,Family|WD,1,0.2247557003257329,,2006,2,Norm,5
175500.0,12,NWAmes,house,Normal|WD,0,-0.0404592673592126,-0.0697368421052631,2007,2,Norm,7
98000.0,25,OldTown,house,Abnorml|COD,1,-0.1764705882352941,0.1359649122807017,2008,3,Norm,5
256000.0,8,ClearCr,house,Normal|WD,0,0.2784019975031211,-0.0354767184035476,2008,2,Norm,4
161000.0,25,OldTown,house,Normal|WD,0,0.3529411764705882,0.1359649122807017,2008,1,Norm,8
110000.0,17,BrkSide,house,Normal|WD,0,-0.1150442477876106,0.0364372469635627,2009,1,Norm,5
263435.0,18,Somerst,house,Partial|New,1,0.1682261640798226,0.068709010079669,2009,2,RRAn,8
155000.0,8,SWISU,house,Normal|WD,0,0.1111111111111111,0.0444199706314243,2009,2,Feedr,7
62383.0,11,Sawyer,house,Normal|WD,0,-0.5379037037037037,0.0223880597014925,2009,1,Norm,5
188700.0,9,Crawfor,house,Normal|WD,0,-0.0594345641598213,0.1165164686179121,2008,1,Norm,6
124000.0,39,CollgCr,house,Normal|WD,0,-0.3711967545638945,0.0105263157894736,2009,0,Norm,5
178740.0,7,Blmngtn,house,Normal|WD,0,-0.0641884816753926,,2006,2,Norm,7
167000.0,53,NAmes,house,Normal|WD,0,0.1928571428571428,0.016453382084095,2007,2,Norm,7
146500.0,53,NAmes,house,Normal|WD,0,0.0464285714285714,0.016453382084095,2007,1,Artery,5
250000.0,18,NridgHt,house,Normal|WD,0,-0.2063492063492063,0.0079365079365079,2007,3,Norm,8
187000.0,11,SawyerW,house,Normal|WD,0,0.0394663702056698,-0.1384615384615384,2008,2,RRNe,6
212000.0,5,StoneBr,house,Normal|WD,0,-0.237410071942446,-0.1492805755395683,2010,2,Norm,8
190000.0,12,NWAmes,house,Normal|WD,0,0.0388190267905959,-0.0697368421052631,2007,2,PosA,7
148000.0,26,Edwards,house,Normal|WD,0,0.2156057494866529,0.10625,2008,2,Norm,6
440000.0,18,NridgHt,house,Partial|New,1,0.3968253968253968,0.0079365079365079,2007,3,Norm,8
251000.0,5,StoneBr,house,Normal|WD,0,-0.0971223021582733,-0.2627610626227202,2007,2,Norm,8
132500.0,17,Sawyer,house,Normal|WD,0,-0.0185185185185185,-0.1456953642384106,2007,2,Norm,5
208900.0,36,CollgCr,house,Normal|WD,0,0.0593306288032454,-0.0574017527366355,2008,2,Norm,6
380000.0,18,NridgHt,house,Normal|WD,0,0.2063492063492063,0.0079365079365079,2007,3,Norm,9
297000.0,39,CollgCr,house,Normal|WD,0,0.5060851926977687,0.0105263157894736,2009,3,Norm,8
89471.0,24,OldTown,house,Alloca|WD,1,-0.2481428571428571,-0.0375685943436049,2007,2,Norm,4
326000.0,17,NridgHt,house,Normal|WD,0,0.0349206349206349,,2006,3,Norm,9
374000.0,17,NridgHt,house,Normal|WD,0,0.1873015873015873,,2006,3,Norm,9
155000.0,24,OldTown,house,Normal|WD,0,0.3025210084033613,-0.1525096525096525,2009,1,Norm,7
164000.0,11,Mitchel,house,Normal|WD,0,0.0684039087947882,,2006,2,Norm,6
132500.0,17,Sawyer,house,Normal|WD,0,-0.0185185185185185,-0.1456953642384106,2007,1,Norm,5
147000.0,45,NAmes,house,Normal|WD,0,0.05,-0.0430292598967297,2009,1,Norm,5
156000.0,53,NAmes,house,Normal|WD,0,0.1142857142857142,0.016453382084095,2007,2,Norm,5
175000.0,12,NWAmes,house,Normal|WD,0,-0.0431930016402405,-0.0697368421052631,2007,2,Norm,5
160000.0,26,OldTown,house,Normal|ConLD,1,0.3445378151260504,,2006,2,Norm,5
86000.0,5,MeadowV,house,Normal|WD,0,-0.0227272727272727,-0.1020408163265306,2009,1,Norm,4
115000.0,2,MeadowV,house,Normal|WD,0,0.3068181818181818,-0.085820895522388,2008,1,Norm,5
133000.0,44,NAmes,house,Normal|WD,0,-0.05,,2006,1,Artery,6
172785.0,24,Gilbert,house,Partial|New,1,-0.0453867403314917,,2006,2,Norm,6
155000.0,50,NAmes,house,Normal|WD,0,0.1071428571428571,0.0449640287769784,2008,1,Norm,5
91300.0,24,OldTown,house,Normal|WD,0,-0.2327731092436974,-0.1525096525096525,2009,1,Artery,5
34900.0,5,IDOTRR,house,Abnorml|WD,1,-0.6611650485436893,-0.0502793296089385,2009,0,Norm,4
430000.0,11,NoRidge,house,Normal|WD,0,0.4262023217247098,0.0785714285714285,2007,2,Norm,8
184000.0,14,BrkSide,house,Normal|WD,0,0.4802896218825422,-0.0834879406307977,2008,1,Norm,7
130000.0,11,Sawyer,house,Normal|WD,0,-0.037037037037037,0.0223880597014925,2009,1,Norm,5
120000.0,53,NAmes,house,Normal|WD,0,-0.1428571428571428,0.016453382084095,2007,1,Norm,5
113000.0,3,BrDale,house,Normal|WD,0,0.0660377358490566,0.2150537634408602,2007,1,Norm,6
226700.0,20,Somerst,house,Normal|WD,0,0.0053215077605321,-0.0010882110469909,2008,2,Norm,7
140000.0,17,Edwards,house,Normal|WD,0,0.1498973305954825,-0.0769230769230769,2007,2,Feedr,5
289000.0,3,Crawfor,house,Normal|WD,0,0.4405056224579312,0.6561604584527221,2010,2,Norm,7
147000.0,4,NPkVill,house,Normal|WD,0,0.0068493150684931,0.0553571428571428,2009,2,Norm,6
124500.0,24,OldTown,apartment,Normal|COD,1,0.0462184873949579,-0.1525096525096525,2009,2,Artery,5
215000.0,8,SawyerW,house,Normal|WD,0,0.1951083935519733,,2006,2,Norm,8
208300.0,18,Somerst,house,Partial|New,1,-0.0762749445676275,0.068709010079669,2009,2,Norm,6
161000.0,25,OldTown,house,Normal|WD,0,0.3529411764705882,0.1359649122807017,2008,2,Norm,7
124500.0,45,NAmes,house,Normal|WD,0,-0.1107142857142857,-0.0430292598967297,2009,1,Norm,5
164900.0,45,NAmes,house,Normal|WD,0,0.1778571428571428,-0.0430292598967297,2009,1,Norm,5
202665.0,17,NridgHt,house,Partial|New,1,-0.3566190476190476,,2006,2,Norm,7
129900.0,44,NAmes,house,Normal|WD,0,-0.0721428571428571,,2006,2,Feedr,5
134000.0,11,Mitchel,house,Normal|WD,0,-0.1270358306188925,-0.1270358306188925,2007,2,Norm,6
96500.0,19,Crawfor,house,Normal|WD,0,-0.519000717760587,-0.0775908045977011,2007,1,Norm,5
402861.0,22,NridgHt,house,Partial|New,1,0.2789238095238095,-0.2375246047024723,2009,3,Norm,10
158000.0,21,NWAmes,house,Abnorml|COD,1,-0.1361399671951886,0.0511363636363636,2009,2,Norm,6
265000.0,8,NoRidge,house,Normal|WD,0,-0.12106135986733,0.0916463909164639,2009,3,Norm,7
211000.0,30,CollgCr,house,Normal|WD,0,0.0699797160243407,0.0078525,2007,2,Norm,6
234000.0,9,Crawfor,house,Normal|WD,0,0.1663609538240689,-0.2209821428571428,2009,1,Norm,7
106250.0,25,OldTown,house,Normal|WD,0,-0.1071428571428571,0.1359649122807017,2008,0,Norm,4
150000.0,53,NAmes,house,Normal|WD,0,0.0714285714285714,0.016453382084095,2007,1,Feedr,6
159000.0,15,BrkSide,house,Normal|WD,0,0.2791633145615446,,2006,2,Feedr,6
184750.0,17,Edwards,house,Partial|New,1,0.5174537987679672,-0.0769230769230769,2007,3,PosN,10
315750.0,11,NoRidge,house,Normal|WD,0,0.0472636815920398,0.0785714285714285,2007,3,Norm,7
176000.0,16,Somerst,house,Normal|WD,0,-0.2195121951219512,,2006,2,Norm,7
132000.0,53,NAmes,house,Normal|WD,0,-0.0571428571428571,0.016453382084095,2007,1,Norm,5
446261.0,12,NridgHt,house,Partial|New,1,0.4167015873015873,0.1648755905511811,2008,3,Norm,9
86000.0,17,Edwards,house,Normal|WD,0,-0.2936344969199179,-0.0769230769230769,2007,0,Norm,4
200624.0,19,Crawfor,house,Alloca|WD,1,0.0,-0.0775908045977011,2007,2,Norm,6
175000.0,7,Timber,house,Abnorml|WD,1,-0.234051865630813,-0.0420502092050209,2008,2,Norm,6
128000.0,14,BrkSide,house,Normal|WD,0,0.0297666934835076,-0.0834879406307977,2008,2,RRNn,6
107500.0,33,NAmes,house,Normal|WD,0,-0.2321428571428571,0.0719424460431654,2010,1,Norm,5
39300.0,10,BrkSide,studio,Normal|WD,0,-0.6838294448913917,0.1768558951965065,2007,0,Norm,1
178000.0,24,Gilbert,house,Normal|WD,0,-0.0165745856353591,,2006,2,Norm,8
107500.0,26,Edwards,house,Normal|WD,0,-0.1170431211498973,0.10625,2008,0,Norm,5
188000.0,36,CollgCr,house,Normal|WD,0,-0.0466531440162271,-0.0574017527366355,2008,2,Norm,7
111250.0,50,NAmes,house,Normal|COD,1,-0.2053571428571428,0.0449640287769784,2008,2,Norm,4
158000.0,17,Sawyer,house,Normal|WD,0,0.1703703703703703,,2006,1,Norm,5
